delivery_id,date,city,route_id,driver_id,vehicle_id,planned_minutes,actual_minutes,on_time,distance_km,fuel_cost,other_cost
DLV0012238,1/14/2025,Abuja,RTE178,D149,V025,150,145,1,15.3,7.18,7.61
DLV0012239,6/26/2025,Abuja,RTE098,D133,V079,239,264,0,125.3,89.23,6.36
DLV0012240,4/15/2025,Lagos,RTE176,D149,V042,198,194,1,75.1,78.61,5.38
DLV0012241,5/14/2025,Ibadan,RTE156,D093,V027,60,68,1,60.5,48.82,6.73
DLV0012242,6/21/2025,Abuja,RTE153,D114,V012,69,49,1,56.8,54.11,7.72
DLV0012243,1/27/2025,Ibadan,RTE122,D038,V010,26,5,1,54.2,32.54,10.23
DLV0012244,4/6/2025,Kano,RTE173,D128,V008,174,184,1,11.6,8.9,4.78
DLV0012245,2/16/2025,Abuja,RTE044,D017,V057,235,249,0,47.3,54.77,8.24
DLV0012246,5/27/2025,Ibadan,RTE123,D080,V076,95,99,1,47.3,29.24,3.94
DLV0012247,6/16/2025,Ibadan,RTE145,D031,V089,143,122,1,26.2,25.86,9.2
DLV0012248,2/9/2025,Kano,RTE007,D091,V025,218,208,1,49.5,55.69,6.25
DLV0012249,3/22/2025,PHC,RTE025,D092,V059,38,50,0,49.1,47.65,7.95
DLV0012250,2/2/2025,Ibadan,RTE009,D030,V046,147,118,1,69.2,39.42,2.99
DLV0012251,4/28/2025,Ibadan,RTE170,D005,V097,41,11,1,130.1,135.12,11.38
DLV0012252,2/1/2025,Ibadan,RTE195,D061,V091,70,42,1,80.9,62.82,14.26
DLV0012253,5/3/2025,Ibadan,RTE150,D116,V049,43,26,1,10.3,10.89,7.18
DLV0012254,2/12/2025,PHC,RTE109,D100,V052,225,207,1,112.8,76.58,13.14
DLV0012255,3/11/2025,Kano,RTE073,D082,V095,202,179,1,134,63.8,0.72
DLV0012256,1/19/2025,Abuja,RTE138,D138,V039,77,99,0,109.9,102.22,7.75
DLV0012257,2/23/2025,Abuja,RTE001,D089,V041,185,128,1,3.4,3.35,10.25
DLV0012258,4/12/2025,PHC,RTE156,D051,V019,55,60,1,109,112.04,0.54
DLV0012259,6/11/2025,Lagos,RTE085,D135,V085,122,109,1,131.5,112.32,4.04
DLV0012260,4/28/2025,Ibadan,RTE077,D018,V053,106,106,1,91.8,77.49,2.63
DLV0012261,3/17/2025,PHC,RTE170,D039,V041,163,166,1,22.6,13.2,0.42
DLV0012262,1/24/2025,Lagos,RTE035,D069,V006,177,184,1,147.1,73.13,10.9
DLV0012263,2/18/2025,PHC,RTE018,D090,V009,43,55,0,9,10.27,5.34
DLV0012264,4/20/2025,PHC,RTE075,D075,V075,89,93,1,62.3,66.32,10.57
DLV0012265,3/11/2025,Abuja,RTE033,D130,V091,236,269,0,76.6,71.39,10.93
DLV0012266,1/22/2025,Abuja,RTE199,D003,V091,176,202,0,122.3,59.16,3.94
DLV0012267,3/5/2025,Ibadan,RTE116,D148,V057,32,86,0,3.2,3.51,3.19
DLV0012268,3/1/2025,Abuja,RTE167,D020,V029,39,35,1,111.6,56.55,11.64
DLV0012269,1/4/2025,Ibadan,RTE113,D026,V027,23,16,1,93.2,55.87,9.77
DLV0012270,3/20/2025,Abuja,RTE086,D121,V023,213,208,1,119,74.65,3.44
DLV0012271,6/16/2025,Kano,RTE021,D049,V052,162,132,1,18.5,10.18,4.59
DLV0012272,5/28/2025,PHC,RTE036,D053,V015,72,53,1,104.6,90.01,9.9
DLV0012273,4/13/2025,Kano,RTE061,D107,V019,187,185,1,132.4,73.5,10.78
DLV0012274,3/27/2025,Lagos,RTE026,D066,V005,71,70,1,44.3,23.03,8.38
DLV0012275,5/16/2025,Ibadan,RTE159,D008,V009,24,56,0,2.2,1.43,5.39
DLV0012276,2/14/2025,Kano,RTE049,D082,V072,112,101,1,130.7,74.65,3.37
DLV0012277,6/16/2025,Abuja,RTE136,D104,V015,129,123,1,116.9,68.39,8.13
DLV0012278,3/30/2025,Ibadan,RTE078,D098,V070,218,213,1,71.4,69.12,5.82
DLV0012279,4/11/2025,PHC,RTE095,D050,V098,160,150,1,47.9,57,11.22
DLV0012280,1/24/2025,Ibadan,RTE200,D040,V060,27,20,1,117.6,91.22,11.4
DLV0012281,2/3/2025,Lagos,RTE119,D050,V074,83,97,0,41.4,25.11,1.06
DLV0012282,3/15/2025,Kano,RTE194,D098,V083,82,100,0,134.5,105.99,11.66
DLV0012283,1/10/2025,Lagos,RTE077,D008,V010,165,187,0,100.3,95.74,10.41
DLV0012284,4/11/2025,Abuja,RTE007,D135,V084,78,81,1,107,127.22,1.48
DLV0012285,3/18/2025,Kano,RTE020,D120,V091,91,44,1,47.2,44.93,1.1
DLV0012286,1/26/2025,Kano,RTE159,D019,V092,163,141,1,24.9,12.4,13.37
DLV0012287,1/27/2025,Lagos,RTE054,D134,V091,217,225,1,96.2,66.66,1.42
DLV0012288,5/8/2025,Abuja,RTE028,D099,V012,68,100,0,73.4,29.62,8.24
DLV0012289,1/22/2025,Lagos,RTE135,D022,V072,72,93,0,34.4,23.14,13.75
DLV0012290,4/25/2025,PHC,RTE024,D062,V073,170,182,0,2.7,1.67,11.87
DLV0012291,6/19/2025,Abuja,RTE029,D030,V057,146,99,1,77.2,68.94,6.6
DLV0012292,4/9/2025,PHC,RTE113,D103,V028,120,117,1,47.9,41.55,10.2
DLV0012293,5/19/2025,Lagos,RTE179,D024,V075,161,145,1,129.1,131.53,11.46
DLV0012294,2/25/2025,Kano,RTE179,D140,V074,33,22,1,89,61.23,10.18
DLV0012295,6/3/2025,PHC,RTE179,D060,V063,84,74,1,7,5.92,0.99
DLV0012296,1/24/2025,Ibadan,RTE121,D007,V070,234,232,1,78.2,37.25,11.22
DLV0012297,5/22/2025,PHC,RTE003,D063,V081,82,41,1,92.3,66.21,14.4
DLV0012298,2/28/2025,Abuja,RTE067,D094,V003,62,47,1,125.4,51.39,13.81
DLV0012299,4/14/2025,Ibadan,RTE180,D116,V080,50,51,1,40,41.29,1
DLV0012300,1/21/2025,Kano,RTE037,D135,V097,213,183,1,28.9,32.42,0.56
DLV0012301,1/22/2025,Lagos,RTE126,D034,V026,170,153,1,142.3,120.64,5.84
DLV0012302,2/24/2025,Ibadan,RTE115,D136,V078,157,174,0,2.7,1.13,7.06
DLV0012303,5/31/2025,Ibadan,RTE082,D128,V003,226,209,1,76.2,70.37,5.53
DLV0012304,5/8/2025,Kano,RTE037,D101,V017,47,44,1,129,74.16,3.43
DLV0012305,1/30/2025,Kano,RTE137,D087,V022,43,19,1,28.4,17.07,3.25
DLV0012306,5/4/2025,PHC,RTE167,D005,V010,35,26,1,39.2,23.47,1.91
DLV0012307,4/26/2025,Lagos,RTE165,D083,V076,131,187,0,99.5,118.84,10.8
DLV0012308,4/21/2025,Kano,RTE191,D090,V075,123,162,0,80.2,44.83,1.34
DLV0012309,4/20/2025,Ibadan,RTE049,D025,V005,97,72,1,136.4,81.69,12.01
DLV0012310,2/11/2025,Lagos,RTE178,D044,V028,227,175,1,76.9,86.43,14.57
DLV0012311,2/26/2025,Abuja,RTE009,D105,V097,106,95,1,84,85.16,1.58
DLV0012312,6/12/2025,Abuja,RTE177,D144,V070,221,204,1,106.9,97.62,6.29
DLV0012313,1/30/2025,Kano,RTE094,D040,V030,231,224,1,14.6,16.33,4.88
DLV0012314,6/10/2025,Ibadan,RTE152,D047,V044,46,45,1,43.9,30.33,12.28
DLV0012315,5/25/2025,Kano,RTE037,D099,V036,176,191,0,131.2,96.27,4.11
DLV0012316,2/3/2025,Kano,RTE137,D138,V055,51,5,1,13.8,10.01,9.89
DLV0012317,1/25/2025,Kano,RTE095,D036,V085,236,220,1,41.1,23.37,2.53
DLV0012318,2/2/2025,Ibadan,RTE115,D100,V035,45,14,1,139,89.31,0.34
DLV0012319,5/2/2025,Ibadan,RTE015,D058,V052,182,204,0,46.3,37.27,4.7
DLV0012320,6/30/2025,Kano,RTE107,D088,V036,166,189,0,79.3,83.62,6.45
DLV0012321,2/17/2025,Abuja,RTE124,D114,V024,50,43,1,144.2,72.63,9.5
DLV0012322,1/23/2025,Ibadan,RTE192,D024,V032,123,125,1,26.8,19.97,13.5
DLV0012323,6/30/2025,Kano,RTE013,D073,V024,220,236,0,97.9,47.52,9.89
DLV0012324,4/17/2025,Lagos,RTE151,D121,V010,78,78,1,104.8,78.31,0.85
DLV0012325,6/7/2025,PHC,RTE057,D115,V079,84,53,1,81.3,48.85,5.61
DLV0012326,2/5/2025,Kano,RTE028,D110,V078,92,121,0,135.9,87.11,10.51
DLV0012327,5/11/2025,Lagos,RTE186,D143,V008,159,160,1,68,51.3,3.12
DLV0012328,4/20/2025,PHC,RTE051,D086,V040,221,205,1,11.1,10.36,1.63
DLV0012329,5/6/2025,Lagos,RTE180,D003,V043,120,100,1,104.4,105.01,10.16
DLV0012330,6/13/2025,Abuja,RTE021,D048,V071,81,89,1,54.7,62.82,6.92
DLV0012331,1/28/2025,PHC,RTE191,D149,V062,133,88,1,117.3,106.49,3.28
DLV0012332,4/19/2025,PHC,RTE175,D090,V049,196,163,1,118.2,67.19,7.44
DLV0012333,5/21/2025,Lagos,RTE014,D121,V085,119,144,0,20.1,11.08,5.14
DLV0012334,2/11/2025,Abuja,RTE158,D129,V042,236,263,0,13.3,8.16,6
DLV0012335,4/30/2025,Kano,RTE119,D059,V026,130,158,0,78,63.26,11.22
DLV0012336,1/14/2025,PHC,RTE080,D069,V058,159,163,1,50.4,21.4,5.94
DLV0012337,6/5/2025,Ibadan,RTE013,D116,V085,78,81,1,23.2,18.36,1.4
DLV0012338,5/1/2025,Kano,RTE189,D086,V063,189,181,1,141.3,106,14.6
DLV0012339,5/21/2025,Ibadan,RTE004,D144,V007,149,152,1,41,27.47,0.7
DLV0012340,3/12/2025,Kano,RTE174,D067,V004,97,115,0,29.6,13.82,5.62
DLV0012341,5/26/2025,Abuja,RTE193,D072,V071,25,43,0,43.4,38.87,4.6
DLV0012342,3/15/2025,Abuja,RTE039,D105,V007,184,202,0,43.5,38.54,13.26
DLV0012343,3/21/2025,Lagos,RTE189,D125,V015,63,72,1,21.5,23.19,4.53
DLV0012344,6/15/2025,Ibadan,RTE011,D113,V027,166,179,0,24.7,19.55,8.69
DLV0012345,5/2/2025,Kano,RTE104,D109,V024,164,187,0,103.3,67.47,5.92
DLV0012346,5/12/2025,Ibadan,RTE196,D065,V021,198,229,0,141.3,127.95,4.35
DLV0012347,4/24/2025,Ibadan,RTE081,D055,V043,168,187,0,101.9,84.09,13.78
DLV0012348,5/20/2025,Lagos,RTE099,D030,V056,111,137,0,26.9,24.42,11.22
DLV0012349,2/22/2025,Abuja,RTE115,D099,V052,181,183,1,15.5,17.76,9.6
DLV0012350,6/2/2025,Lagos,RTE011,D060,V054,34,85,0,142,108.58,0.49
DLV0012351,2/20/2025,Kano,RTE108,D124,V008,35,32,1,20.9,20.25,5.68
DLV0012352,6/28/2025,Lagos,RTE037,D103,V056,187,154,1,132,133.43,0.54
DLV0012353,6/6/2025,Abuja,RTE017,D127,V057,69,88,0,57.7,61.56,12.54
DLV0012354,4/12/2025,PHC,RTE112,D037,V076,86,64,1,97,61.96,6.41
DLV0012355,6/2/2025,Kano,RTE145,D134,V015,235,281,0,145.7,115.63,1.9
DLV0012356,6/9/2025,Lagos,RTE010,D022,V020,141,162,0,32.8,34.68,4.13
DLV0012357,4/2/2025,Ibadan,RTE125,D141,V042,214,173,1,142.9,65.96,6.02
DLV0012358,6/10/2025,Kano,RTE189,D031,V013,236,244,1,58.3,52.32,8.4
DLV0012359,6/26/2025,Kano,RTE129,D132,V012,68,17,1,31.8,18.77,14.36
DLV0012360,5/12/2025,Lagos,RTE191,D145,V051,227,237,1,7.8,3.47,3.61
DLV0012361,1/20/2025,Ibadan,RTE078,D078,V026,25,30,1,120.9,51.8,11.08
DLV0012362,5/19/2025,Kano,RTE094,D048,V095,43,39,1,64.3,53.93,7.05
DLV0012363,1/23/2025,Kano,RTE105,D050,V028,106,110,1,4.9,3.6,10.48
DLV0012364,6/1/2025,Lagos,RTE050,D006,V009,186,201,0,29.4,30.51,5.4
DLV0012365,4/8/2025,PHC,RTE100,D043,V085,191,219,0,115.6,96.04,11.94
DLV0012366,3/22/2025,Ibadan,RTE024,D047,V061,67,83,0,139.2,79.4,2.76
DLV0012367,5/28/2025,Kano,RTE147,D119,V024,57,56,1,100.1,89.54,9.47
DLV0012368,2/17/2025,Abuja,RTE096,D093,V072,98,84,1,18.6,7.69,9.34
DLV0012369,6/12/2025,PHC,RTE135,D068,V089,47,53,1,139.2,59.83,1.15
DLV0012370,3/5/2025,Abuja,RTE118,D066,V070,185,214,0,53.4,45.55,6.03
DLV0012371,4/18/2025,Lagos,RTE073,D005,V066,31,16,1,13.1,7.79,3.41
DLV0012372,4/18/2025,Abuja,RTE061,D111,V046,190,195,1,132.6,148.58,5.29
DLV0012373,5/6/2025,Abuja,RTE097,D016,V015,70,30,1,133.6,126.77,12.51
DLV0012374,5/4/2025,Ibadan,RTE038,D148,V032,23,18,1,89.8,41.51,1.44
DLV0012375,6/13/2025,Lagos,RTE061,D042,V089,34,45,0,102.2,61.79,3.49
DLV0012376,5/7/2025,Lagos,RTE194,D033,V091,237,244,1,55.7,40.35,10.62
DLV0012377,5/11/2025,Ibadan,RTE018,D117,V042,236,247,0,119.8,121.13,2.33
DLV0012378,1/26/2025,PHC,RTE102,D103,V057,73,44,1,107.4,77.99,9.15
DLV0012379,3/14/2025,PHC,RTE102,D150,V059,112,114,1,70.2,40.44,7.35
DLV0012380,4/13/2025,PHC,RTE137,D140,V074,115,100,1,40.4,39.47,7.9
DLV0012381,5/30/2025,PHC,RTE044,D118,V075,182,199,0,30.8,15.26,7.89
DLV0012382,2/26/2025,Abuja,RTE090,D077,V057,76,73,1,34.6,39.01,7.28
DLV0012383,5/27/2025,PHC,RTE163,D028,V038,200,192,1,79.2,57.78,4.58
DLV0012384,6/19/2025,Abuja,RTE090,D132,V052,139,126,1,72,48.26,1.63
DLV0012385,1/19/2025,Ibadan,RTE016,D025,V010,144,98,1,149.7,163.02,4.43
DLV0012386,5/28/2025,Abuja,RTE031,D120,V071,52,11,1,96.2,58.51,5.82
DLV0012387,6/23/2025,Kano,RTE134,D089,V099,204,212,1,26.2,16.73,5.31
DLV0012388,3/29/2025,PHC,RTE146,D104,V015,152,139,1,136.5,120.58,12.96
DLV0012389,3/30/2025,Kano,RTE056,D126,V056,141,176,0,50.8,54.62,9.33
DLV0012390,5/16/2025,Abuja,RTE092,D106,V053,44,53,1,101.8,67.5,13.38
DLV0012391,3/21/2025,Ibadan,RTE200,D006,V059,112,119,1,64.2,29.03,12.35
DLV0012392,4/6/2025,Kano,RTE121,D002,V017,74,67,1,40.8,32.4,8.48
DLV0012393,1/11/2025,PHC,RTE200,D045,V038,110,128,0,39.2,31.03,12.72
DLV0012394,2/26/2025,Lagos,RTE091,D113,V096,61,104,0,63.9,48.34,0.1
DLV0012395,3/10/2025,Ibadan,RTE107,D121,V031,63,35,1,50.8,45.94,2.52
DLV0012396,5/27/2025,Kano,RTE121,D099,V011,135,137,1,10.4,7.99,12.36
DLV0012397,2/25/2025,Kano,RTE045,D032,V019,36,68,0,14.7,8.46,2.52
DLV0012398,1/3/2025,PHC,RTE028,D132,V056,127,104,1,101.2,67.57,14.73
DLV0012399,3/3/2025,Ibadan,RTE086,D122,V053,219,228,1,91.4,62.93,9.89
DLV0012400,6/25/2025,Ibadan,RTE089,D140,V028,105,106,1,40,32.68,2.1
DLV0012401,6/19/2025,Abuja,RTE178,D102,V011,109,103,1,14.2,15.74,0.13
DLV0012402,2/16/2025,Abuja,RTE138,D034,V053,110,120,1,80.8,51.62,13.27
DLV0012403,5/16/2025,Kano,RTE104,D054,V089,115,110,1,70.1,60.19,10.72
DLV0012404,4/30/2025,Kano,RTE065,D037,V036,144,130,1,7.3,5.84,5.39
DLV0012405,1/22/2025,Abuja,RTE105,D012,V050,109,174,0,113.4,67.01,6.26
DLV0012406,4/15/2025,Lagos,RTE127,D090,V040,21,5,1,110.4,93.61,4.36
DLV0012407,2/1/2025,PHC,RTE007,D056,V018,103,87,1,31.6,24.05,5.92
DLV0012408,1/26/2025,Abuja,RTE070,D147,V095,112,131,0,38.1,33.55,10.29
DLV0012409,6/17/2025,PHC,RTE196,D088,V025,59,90,0,20.5,8.55,10.24
DLV0012410,1/19/2025,Abuja,RTE038,D128,V093,196,165,1,66.5,40.13,0.22
DLV0012411,1/6/2025,Kano,RTE145,D042,V009,210,211,1,62.3,50.36,11.94
DLV0012412,4/23/2025,Lagos,RTE172,D042,V047,92,123,0,42.7,20.14,12.74
DLV0012413,3/8/2025,Lagos,RTE119,D103,V092,230,238,1,113.1,48.63,7.55
DLV0012414,5/8/2025,Ibadan,RTE137,D119,V016,70,115,0,35.4,40.18,1.19
DLV0012415,5/8/2025,PHC,RTE035,D148,V036,173,156,1,30.8,27.39,12.29
DLV0012416,1/31/2025,Abuja,RTE080,D078,V096,138,155,0,108,129.4,10.32
DLV0012417,1/31/2025,Lagos,RTE105,D116,V096,24,13,1,45.7,46.74,10.04
DLV0012418,5/10/2025,PHC,RTE146,D055,V080,136,139,1,95.1,44.42,11.13
DLV0012419,3/10/2025,Abuja,RTE084,D007,V007,131,128,1,108.6,59.42,11.56
DLV0012420,6/16/2025,Kano,RTE089,D051,V041,88,54,1,60.8,47.68,13.87
DLV0012421,1/15/2025,Abuja,RTE089,D060,V034,102,95,1,41.3,22.39,11.67
DLV0012422,6/18/2025,Lagos,RTE145,D124,V061,133,96,1,92.1,79,2.16
DLV0012423,4/25/2025,Kano,RTE194,D059,V032,31,21,1,69.6,71.09,13.71
DLV0012424,6/21/2025,Ibadan,RTE010,D025,V033,198,225,0,131.5,87.26,14.32
DLV0012425,1/20/2025,Lagos,RTE135,D120,V076,205,182,1,125.4,63.92,8.67
DLV0012426,5/20/2025,PHC,RTE196,D105,V046,42,29,1,27.1,28.13,5.91
DLV0012427,1/21/2025,Abuja,RTE082,D102,V026,42,16,1,104.1,106.39,9.34
DLV0012428,6/12/2025,Kano,RTE092,D067,V030,58,47,1,96.4,91.64,7.87
DLV0012429,1/15/2025,Kano,RTE016,D145,V037,233,258,0,80,66.91,10.1
DLV0012430,2/7/2025,PHC,RTE095,D027,V033,45,44,1,91.2,39.16,10.24
DLV0012431,6/22/2025,Kano,RTE111,D106,V087,163,192,0,25.3,14.86,9.4
DLV0012432,5/25/2025,PHC,RTE085,D145,V040,78,116,0,122.3,100.75,14.96
DLV0012433,2/1/2025,Lagos,RTE197,D088,V044,54,109,0,132.8,60.7,14.03
DLV0012434,2/19/2025,Ibadan,RTE196,D026,V006,185,140,1,31.6,21.4,11.79
DLV0012435,2/16/2025,Lagos,RTE057,D138,V085,103,92,1,27.7,27.81,12.3
DLV0012436,3/22/2025,PHC,RTE173,D037,V014,186,168,1,81.9,55.53,13.47
DLV0012437,1/12/2025,Abuja,RTE096,D049,V039,25,25,1,139.9,58.12,12.11
DLV0012438,4/8/2025,Kano,RTE149,D086,V070,132,156,0,125,56.44,3.08
DLV0012439,5/11/2025,Kano,RTE002,D004,V015,108,86,1,97.4,39.83,6.65
DLV0012440,5/6/2025,Kano,RTE031,D011,V032,119,118,1,131.8,141.77,11.99
DLV0012441,3/19/2025,Abuja,RTE069,D001,V012,37,59,0,39.2,36.54,6.16
DLV0012442,4/10/2025,Kano,RTE100,D072,V006,117,79,1,15.3,18.01,0
DLV0012443,4/19/2025,Ibadan,RTE014,D133,V036,45,20,1,41.3,45.65,1.2
DLV0012444,6/7/2025,Lagos,RTE034,D115,V060,132,131,1,89.2,49.85,8.63
DLV0012445,5/17/2025,Ibadan,RTE078,D043,V046,70,78,1,7.7,8.28,3.12
DLV0012446,2/3/2025,Abuja,RTE070,D075,V047,68,33,1,2.4,2.37,0.79
DLV0012447,4/28/2025,PHC,RTE138,D149,V025,146,154,1,85.1,57.77,13.55
DLV0012448,5/20/2025,Abuja,RTE116,D065,V066,222,255,0,124.4,147.19,10.61
DLV0012449,2/17/2025,Abuja,RTE142,D121,V094,64,93,0,96.2,79.51,9.72
DLV0012450,3/7/2025,PHC,RTE047,D115,V026,233,242,1,92.7,76.92,12.54
DLV0012451,3/10/2025,Lagos,RTE133,D101,V048,222,250,0,43.5,20.25,4.75
DLV0012452,2/18/2025,Kano,RTE001,D019,V091,150,147,1,120.2,56.96,5.84
DLV0012453,5/1/2025,Ibadan,RTE066,D063,V037,126,103,1,121.7,72.1,4.94
DLV0012454,1/3/2025,Ibadan,RTE106,D110,V008,172,198,0,14.5,15.12,8.73
DLV0012455,6/18/2025,Kano,RTE193,D149,V069,222,189,1,133.8,154.66,11.67
DLV0012456,2/26/2025,Lagos,RTE087,D033,V078,53,52,1,109.9,71.29,12.6
DLV0012457,5/30/2025,Ibadan,RTE025,D033,V009,110,114,1,129.5,146.78,2.06
DLV0012458,3/25/2025,Abuja,RTE084,D047,V049,126,123,1,53.5,63.8,10.36
DLV0012459,6/1/2025,Abuja,RTE109,D053,V082,172,189,0,149.1,83.31,10.26
DLV0012460,6/28/2025,Abuja,RTE168,D072,V058,181,143,1,109.5,124.4,10.3
DLV0012461,4/19/2025,Abuja,RTE052,D115,V051,207,193,1,76.3,82.98,4.77
DLV0012462,5/25/2025,PHC,RTE176,D092,V067,219,236,0,88.9,101.36,9.28
DLV0012463,2/16/2025,PHC,RTE079,D133,V008,166,129,1,53.6,58.96,2.4
DLV0012464,1/11/2025,Ibadan,RTE146,D066,V050,134,162,0,94.5,63.09,1.36
DLV0012465,5/3/2025,Kano,RTE153,D032,V038,194,186,1,74.3,67.96,7.86
DLV0012466,1/2/2025,Lagos,RTE138,D022,V092,77,80,1,94.7,80.82,4.68
DLV0012467,6/11/2025,Abuja,RTE005,D024,V058,26,49,0,46.9,19.63,8.89
DLV0012468,4/23/2025,Ibadan,RTE142,D010,V055,146,155,1,119.5,114.99,9.32
DLV0012469,2/5/2025,Lagos,RTE008,D053,V086,190,198,1,70.6,71.61,7.83
DLV0012470,4/7/2025,PHC,RTE048,D062,V023,188,168,1,92.1,45.65,11.36
DLV0012471,1/3/2025,Lagos,RTE175,D033,V056,109,122,0,90.8,55.44,9.95
DLV0012472,5/4/2025,PHC,RTE138,D048,V053,166,109,1,113.6,45.63,14.88
DLV0012473,3/19/2025,Ibadan,RTE195,D084,V090,119,81,1,22.7,25.52,13.93
DLV0012474,3/3/2025,Abuja,RTE114,D129,V023,142,162,0,114.3,106.15,10.97
DLV0012475,5/9/2025,Lagos,RTE109,D127,V048,65,78,0,21.9,10.35,10.2
DLV0012476,4/10/2025,Lagos,RTE010,D090,V076,160,126,1,37.9,31.7,0.34
DLV0012477,4/27/2025,Kano,RTE004,D044,V091,33,31,1,119.7,139.99,10.82
DLV0012478,3/26/2025,PHC,RTE155,D059,V030,213,259,0,85.8,34.93,10.66
DLV0012479,4/1/2025,Lagos,RTE018,D065,V040,234,253,0,96,74.35,13.97
DLV0012480,5/31/2025,Kano,RTE067,D099,V093,97,134,0,121.1,130.99,4.39
DLV0012481,2/4/2025,PHC,RTE012,D144,V031,29,32,1,125.6,138.73,3.85
DLV0012482,2/19/2025,PHC,RTE062,D119,V070,165,178,0,83.6,69.24,9.19
DLV0012483,6/29/2025,Kano,RTE167,D113,V030,110,76,1,145.5,171.76,8.09
DLV0012484,5/24/2025,Ibadan,RTE124,D110,V071,166,163,1,40.2,16.91,14.91
DLV0012485,2/3/2025,Lagos,RTE058,D088,V032,45,45,1,31.8,30.98,2.83
DLV0012486,5/16/2025,PHC,RTE106,D015,V016,74,94,0,64.9,49.63,5.64
DLV0012487,1/26/2025,PHC,RTE119,D078,V081,167,222,0,121.7,55.72,13.37
DLV0012488,2/2/2025,Ibadan,RTE127,D139,V073,21,5,1,113.4,108.15,9.04
DLV0012489,6/27/2025,Lagos,RTE053,D066,V026,181,223,0,118.1,114.03,4.68
DLV0012490,6/13/2025,Abuja,RTE092,D143,V019,85,39,1,53.7,50.27,6.55
DLV0012491,1/17/2025,PHC,RTE039,D046,V039,205,205,1,141.7,72.19,13.85
DLV0012492,2/17/2025,Lagos,RTE042,D083,V016,145,131,1,64,29.85,3.95
DLV0012493,4/6/2025,PHC,RTE135,D016,V082,136,133,1,113.3,112.96,14.16
DLV0012494,6/22/2025,Abuja,RTE008,D055,V053,131,148,0,12,5.55,2.75
DLV0012495,4/13/2025,Kano,RTE118,D138,V009,105,112,1,70.2,37.62,2.44
DLV0012496,2/21/2025,Abuja,RTE110,D148,V090,129,91,1,23,19.58,8.5
DLV0012497,1/30/2025,Ibadan,RTE136,D074,V071,218,245,0,50.5,57.06,5.53
DLV0012498,6/18/2025,Abuja,RTE027,D116,V065,167,164,1,131.4,82.57,5.7
DLV0012499,2/2/2025,PHC,RTE101,D113,V074,48,88,0,87.7,44.18,2.52
DLV0012500,5/21/2025,Abuja,RTE177,D121,V062,43,25,1,25.3,14.78,12.34
DLV0012501,5/7/2025,Abuja,RTE130,D114,V020,40,29,1,6.3,7,6.13
DLV0012502,5/23/2025,Kano,RTE013,D083,V046,32,81,0,138.4,150.04,13.65
DLV0012503,4/8/2025,Abuja,RTE092,D014,V028,24,31,1,16.3,11.96,6.46
DLV0012504,5/29/2025,Abuja,RTE009,D043,V088,206,262,0,145.6,106.25,0.31
DLV0012505,5/23/2025,Ibadan,RTE043,D144,V064,231,208,1,41.9,48.74,14.25
DLV0012506,4/10/2025,Ibadan,RTE180,D090,V097,204,192,1,65.7,50.08,9.48
DLV0012507,2/21/2025,Abuja,RTE196,D135,V020,204,174,1,46.8,43.15,2.71
DLV0012508,6/14/2025,Kano,RTE095,D128,V068,214,198,1,82.3,50.42,4.43
DLV0012509,4/2/2025,Lagos,RTE080,D037,V080,146,153,1,111.2,117.42,2.39
DLV0012510,3/3/2025,Abuja,RTE078,D135,V083,54,72,0,9.7,10.97,5.62
DLV0012511,3/18/2025,Kano,RTE099,D008,V090,196,218,0,95.2,89,0.35
DLV0012512,4/20/2025,Abuja,RTE059,D141,V013,121,128,1,127.3,57.07,11.23
DLV0012513,2/7/2025,Abuja,RTE036,D072,V059,76,55,1,90.9,50.05,11.42
DLV0012514,3/2/2025,Lagos,RTE080,D006,V027,38,47,1,104.3,63.28,13.67
DLV0012515,2/6/2025,Kano,RTE146,D007,V068,168,183,0,66.8,73.82,2.11
DLV0012516,5/16/2025,Ibadan,RTE064,D099,V098,63,35,1,107,61.88,14.16
DLV0012517,5/24/2025,Ibadan,RTE014,D125,V089,21,34,0,38.9,39.49,5.74
DLV0012518,5/22/2025,Ibadan,RTE093,D091,V044,86,82,1,51.7,50.18,14.29
DLV0012519,6/16/2025,Abuja,RTE085,D143,V037,221,238,0,19.8,16.76,8.51
DLV0012520,6/14/2025,Kano,RTE098,D062,V048,225,220,1,71.9,83.21,5.02
DLV0012521,4/18/2025,Kano,RTE198,D121,V016,98,97,1,26.4,12.9,10.72
DLV0012522,4/30/2025,Kano,RTE002,D053,V016,23,50,0,147.8,79.11,9.98
DLV0012523,1/5/2025,Lagos,RTE170,D004,V031,119,111,1,48.5,46.45,9.05
DLV0012524,3/28/2025,PHC,RTE160,D058,V038,106,84,1,3.5,2.37,4.59
DLV0012525,6/4/2025,Abuja,RTE164,D046,V050,132,161,0,68.5,68.79,7.97
DLV0012526,4/23/2025,Lagos,RTE136,D125,V044,222,216,1,136.6,121.26,14.62
DLV0012527,2/6/2025,Abuja,RTE024,D020,V046,132,99,1,119.3,100.4,9.36
DLV0012528,1/4/2025,Lagos,RTE126,D014,V082,74,84,1,19.8,19.41,12.6
DLV0012529,2/8/2025,Ibadan,RTE125,D110,V025,97,61,1,22.3,14.55,0.05
DLV0012530,4/10/2025,Lagos,RTE085,D033,V035,25,41,0,24.8,14.74,11.28
